flux0_1,flux0_2,flux2_1,flux2_2,id,x,y,z
0.016752981051263,0.0011762334598441,-1.0174546241999e-05,-1.1473933352349e-07,1.4494736842105,1.4494736842105,0,0
0.016748898044176,0.0011760353160749,-1.0205294215249e-05,-1.0775319633815e-07,1.6910526315789,1.6910526315789,0,0
0.016744815037088,0.0011758371723058,-1.0236042188498e-05,-1.0076705915281e-07,1.9326315789474,1.9326315789474,0,0
0.016738139777679,0.0011755698909803,-1.0306150589971e-05,-8.4870130461619e-08,2.1742105263158,2.1742105263158,0,0
0.016731297276185,0.0011752981491673,-1.037879837391e-05,-6.8398311996036e-08,2.4157894736842,2.4157894736842,0,0
0.016724454774692,0.0011750264073544,-1.0451446157848e-05,-5.1926493530453e-08,2.6573684210526,2.6573684210526,0,0
0.016717612273198,0.0011747546655414,-1.0524093941787e-05,-3.5454675064869e-08,2.8989473684211,2.8989473684211,0,0
0.016708105893388,0.0011745287632927,-1.067598422184e-05,-5.6113822965255e-10,3.1405263157895,3.1405263157895,0,0
0.016698333125746,0.0011743074450004,-1.0835798751501e-05,3.6174570441864e-08,3.3821052631579,3.3821052631579,0,0
0.016688560358104,0.0011740861267081,-1.0995613281162e-05,7.291027911338e-08,3.6236842105263,3.6236842105263,0,0
0.016678787590462,0.0011738648084158,-1.1155427810824e-05,1.096459877849e-07,3.8652631578947,3.8652631578947,0,0
0.016666195175384,0.0011739297869285,-1.147137642957e-05,1.8482833974233e-07,4.1068421052632,4.1068421052632,0,0
0.016653213843419,0.0011740342546557,-1.1808860784734e-05,2.6531367697852e-07,4.3484210526316,4.3484210526316,0,0
0.016640232511454,0.0011741387223829,-1.2146345139897e-05,3.4579901421471e-07,4.59,4.59,0,0
0.016627251179489,0.0011742431901101,-1.2483829495061e-05,4.262843514509e-07,4.8315789473684,4.8315789473684,0,0
0.016611070391688,0.0011751543704231,-1.3124067699398e-05,5.8910476500244e-07,5.0731578947368,5.0731578947368,0,0
0.016594318272487,0.001176209606555,-1.3818369091066e-05,7.6662787074706e-07,5.3147368421053,5.3147368421053,0,0
0.016577566153287,0.0011772648426869,-1.4512670482733e-05,9.4415097649168e-07,5.5563157894737,5.5563157894737,0,0
0.016560814034087,0.0011783200788188,-1.52069718744e-05,1.1216740822363e-06,5.7978947368421,5.7978947368421,0,0
0.016540047714756,0.0011812518621003,-1.6443739808315e-05,1.4727752219561e-06,6.0394736842105,6.0394736842105,0,0
0.016518389350951,0.0011846006558594,-1.7801055862685e-05,1.8624492581004e-06,6.2810526315789,6.2810526315789,0,0
0.016496730987147,0.0011879494496185,-1.9158371917055e-05,2.2521232942447e-06,6.5226315789474,6.5226315789474,0,0
0.016475072623342,0.0011912982433776,-2.0515687971424e-05,2.6417973303891e-06,6.7642105263158,6.7642105263158,0,0
0.016447647234622,0.0011988309511031,-2.2745632253428e-05,3.4025783318216e-06,7.0057894736842,7.0057894736842,0,0
0.016418669185348,0.0012074900972038,-2.521051490435e-05,4.2632727469595e-06,7.2473684210526,7.2473684210526,0,0
0.016389691136075,0.0012161492433045,-2.7675397555271e-05,5.1239671620975e-06,7.4889473684211,7.4889473684211,0,0
0.016360713086801,0.0012248083894052,-3.0140280206192e-05,5.9846615772354e-06,7.7305263157895,7.7305263157895,0,0
0.016322325826095,0.00124240953272,-3.3613525695586e-05,7.5956078924719e-06,7.9721052631579,7.9721052631579,0,0
0.016280927617733,0.0012628721151427,-3.7409447293235e-05,9.4466348156978e-06,8.2136842105263,8.2136842105263,0,0
0.01623952940937,0.0012833346975655,-4.1205368890884e-05,1.1297661738924e-05,8.4552631578947,8.4552631578947,0,0
0.016198131201007,0.0013037972799883,-4.5001290488533e-05,1.314868866215e-05,8.6968421052632,8.6968421052632,0,0
0.016139409175267,0.0013436137632482,-4.8464783119822e-05,1.6057578610194e-05,8.9384210526316,8.9384210526316,0,0
0.016074190718011,0.0013906879593213,-5.1803614888739e-05,1.9363167192503e-05,9.18,9.18,0,0
0.016008972260755,0.0014377621553944,-5.5142446657656e-05,2.2668755774811e-05,9.4215789473684,9.4215789473684,0,0
0.015943753803499,0.0014848363514675,-5.8481278426573e-05,2.597434435712e-05,9.6631578947368,9.6631578947368,0,0
0.01584289513883,0.0015754041780448,-5.3086318646887e-05,2.3381889556917e-05,9.9047368421053,9.9047368421053,0,0
0.015726540731808,0.0016848822787535,-4.3894058194053e-05,1.8225068068772e-05,10.146315789474,10.146315789474,0,0
0.015610186324786,0.0017943603794622,-3.4701797741218e-05,1.3068246580627e-05,10.387894736842,10.387894736842,0,0
0.015493831917765,0.001903838480171,-2.5509537288384e-05,7.9114250924827e-06,10.629473684211,10.629473684211,0,0
0.015363217798814,0.0020255558380394,-1.3582407394022e-05,1.2164018325487e-06,10.871052631579,10.871052631579,0,0
0.0152254738239,0.0021533928244876,-2.8784277889733e-07,-6.2477223132799e-06,11.112631578947,11.112631578947,0,0
0.015087729848985,0.0022812298109358,1.3006721836228e-05,-1.3711846459109e-05,11.354210526316,11.354210526316,0,0
0.01494998587407,0.002409066797384,2.6301286451353e-05,-2.1175970604937e-05,11.595789473684,11.595789473684,0,0
0.014837969170776,0.0024986392949429,3.1317930884741e-05,-2.2564505975884e-05,11.837368421053,11.837368421053,0,0
0.014740653765549,0.0025663463702799,3.160433521444e-05,-2.048127633273e-05,12.078947368421,12.078947368421,0,0
0.014643338360323,0.002634053445617,3.1890739544139e-05,-1.8398046689577e-05,12.320526315789,12.320526315789,0,0
0.014546022955096,0.0027017605209541,3.2177143873838e-05,-1.6314817046423e-05,12.562105263158,12.562105263158,0,0
0.014462624457737,0.0027494482371638,3.1017420317547e-05,-1.4512366206629e-05,12.803684210526,12.803684210526,0,0
0.014388271950493,0.0027841233699414,2.891771363542e-05,-1.2892421589009e-05,13.045263157895,13.045263157895,0,0
0.014313919443248,0.002818798502719,2.6818006953294e-05,-1.1272476971389e-05,13.286842105263,13.286842105263,0,0
0.014239566936003,0.0028534736354967,2.4718300271167e-05,-9.6525323537685e-06,13.528421052632,13.528421052632,0,0
0.014173162285412,0.0028773285333874,2.2725661229204e-05,-8.4209409877057e-06,13.77,13.77,0,0
0.014112613950251,0.0028932106266253,2.0811914132618e-05,-7.4755046490807e-06,14.011578947368,14.011578947368,0,0
