flux0_1,flux2_1,id,x,y,z
0.14763569059249,0.002622842726665,0,0,4.5,0
0.14783654675302,0.002591734676356,0.067114093959732,0.067114093959732,4.5,0
0.14803740291356,0.002560626626047,0.13422818791946,0.13422818791946,4.5,0
0.14839613759431,0.0025013169133201,0.20134228187919,0.20134228187919,4.5,0
0.14897357256928,0.0024029410131227,0.26845637583893,0.26845637583893,4.5,0
0.14955100754425,0.0023045651129252,0.33557046979866,0.33557046979866,4.5,0
0.15047174856514,0.0021380034250618,0.40268456375839,0.40268456375839,4.5,0
0.15145861790642,0.0019583076497943,0.46979865771812,0.46979865771812,4.5,0
0.15254008429576,0.0017527612907246,0.53691275167785,0.53691275167785,4.5,0
0.15389398885713,0.0014727656127645,0.60402684563758,0.60402684563758,4.5,0
0.1552478934185,0.0011927699348044,0.67114093959732,0.67114093959732,4.5,0
0.15697436725486,0.0007903717630065,0.73825503355705,0.73825503355705,4.5,0
0.15871854434618,0.00038215743109784,0.80536912751678,0.80536912751678,4.5,0
0.16070563001404,-0.00014057055707146,0.87248322147651,0.87248322147651,4.5,0
0.16284091401916,-0.00073322773808973,0.93959731543624,0.93959731543624,4.5,0
0.16505358632232,-0.0013488475909029,1.006711409396,1.006711409396,4.5,0
0.16796275330783,-0.0021711314898705,1.0738255033557,1.0738255033557,4.5,0
0.17087192029334,-0.0029934153888382,1.1409395973154,1.1409395973154,4.5,0
0.17304019433178,-0.0035973859468158,1.2080536912752,1.2080536912752,4.5,0
0.17464506572238,-0.0040353428926195,1.2751677852349,1.2751677852349,4.5,0
0.17601826231993,-0.0044206456063369,1.3422818791946,1.3422818791946,4.5,0
0.17633007909902,-0.0045647216481297,1.4093959731544,1.4093959731544,4.5,0
0.17664189587811,-0.0047087976899225,1.4765100671141,1.4765100671141,4.5,0
0.17593604567665,-0.0046501464213946,1.5436241610738,1.5436241610738,4.5,0
0.17489975825513,-0.0045255787863917,1.6107382550336,1.6107382550336,4.5,0
0.17346778230918,-0.0043133180578011,1.6778523489933,1.6778523489933,4.5,0
0.17110961545842,-0.0038957934898929,1.744966442953,1.744966442953,4.5,0
0.16875144860766,-0.0034782689219847,1.8120805369128,1.8120805369128,4.5,0
0.16535821003415,-0.0027645462134918,1.8791946308725,1.8791946308725,4.5,0
0.16167431258876,-0.0019676479959953,1.9463087248322,1.9463087248322,4.5,0
0.1581972455915,-0.0012163558717261,2.0134228187919,2.0134228187919,4.5,0
0.15554750038676,-0.00064748812036636,2.0805369127517,2.0805369127517,4.5,0
0.15289775518202,-7.8620369006622e-05,2.1476510067114,2.1476510067114,4.5,0
0.15049466710169,0.00037277411745915,2.2147651006711,2.2147651006711,4.5,0
0.1482432414708,0.00075193763494776,2.2818791946309,2.2818791946309,4.5,0
0.14600739565126,0.001125937877224,2.3489932885906,2.3489932885906,4.5,0
0.14416076037385,0.0013709506048535,2.4161073825503,2.4161073825503,4.5,0
0.14231412509644,0.001615963332483,2.4832214765101,2.4832214765101,4.5,0
0.14063346866816,0.0018164609497496,2.5503355704698,2.5503355704698,4.5,0
0.13914944210061,0.0019642228760248,2.6174496644295,2.6174496644295,4.5,0
0.13766541553306,0.0021119848023001,2.6845637583893,2.6845637583893,4.5,0
0.13651085220423,0.0021954880290858,2.751677852349,2.751677852349,4.5,0
0.13540250366066,0.0022699774975854,2.8187919463087,2.8187919463087,4.5,0
0.13439552506914,0.002326532521948,2.8859060402685,2.8859060402685,4.5,0
0.13362935913621,0.0023404823701985,2.9530201342282,2.9530201342282,4.5,0
0.13286319320328,0.0023544322184489,3.0201342281879,3.0201342281879,4.5,0
0.13235524480593,0.0023284717079255,3.0872483221477,3.0872483221477,4.5,0
0.13194995794237,0.0022866437287686,3.1543624161074,3.1543624161074,4.5,0
0.13158439850036,0.0022376944424913,3.2214765100671,3.2214765100671,4.5,0
0.13147402217651,0.0021430025108163,3.2885906040268,3.2885906040268,4.5,0
0.13139965861865,0.0020415989790003,3.3557046979866,3.3557046979866,4.5,0
0.13157818924521,0.0018930642536573,3.4228187919463,3.4228187919463,4.5,0
0.13177290068398,0.0017402497756817,3.489932885906,3.489932885906,4.5,0
0.13224803122926,0.0015156484890177,3.5570469798658,3.5570469798658,4.5,0
0.13272307738356,0.00129106250231,3.6241610738255,3.6241610738255,4.5,0
0.13339289556252,0.0010061566209901,3.6912751677852,3.6912751677852,4.5,0
0.13423118367609,0.00066907646710785,3.758389261745,3.758389261745,4.5,0
0.13506947178967,0.00033199631322565,3.8255033557047,3.8255033557047,4.5,0
0.13625203605496,-0.0001599773980145,3.8926174496644,3.8926174496644,4.5,0
0.13744135567473,-0.00065499041616185,3.9597315436242,3.9597315436242,4.5,0
0.13876925006131,-0.001223286947219,4.0268456375839,4.0268456375839,4.5,0
0.14030500659812,-0.0019015087476407,4.0939597315436,4.0939597315436,4.5,0
0.14184076313493,-0.0025797305480624,4.1610738255034,4.1610738255034,4.5,0
0.14250508183245,-0.0029941295715237,4.2281879194631,4.2281879194631,4.5,0
0.14297712899373,-0.0033503194969482,4.2953020134228,4.2953020134228,4.5,0
0.14292027883864,-0.0035836006632858,4.3624161073826,4.3624161073826,4.5,0
0.14239582739783,-0.0037082174594354,4.4295302013423,4.4295302013423,4.5,0
0.14160802579839,-0.0037802453090594,4.496644295302,4.496644295302,4.5,0
0.13999655037473,-0.0036877920020386,4.5637583892617,4.5637583892617,4.5,0
0.13838507495107,-0.0035953386950177,4.6308724832215,4.6308724832215,4.5,0
0.13608389478834,-0.0033534503288665,4.6979865771812,4.6979865771812,4.5,0
