flux0_1,flux0_2,flux0_3,flux2_1,flux2_2,flux2_3,id,x,y,z
0.11580923535329,0.26691460612902,0.093344836626232,-0.00070837193422895,-0.00051511397761388,0.00062784369375631,172.02404809619,0,172.02404809619,0
0.11593416789049,0.27429091169274,0.085513221168437,-0.00046627441415941,-0.00042376497765034,0.00046695728560493,174.17434869739,0,174.17434869739,0
0.11558934711022,0.28008042283932,0.079702079977628,-0.0002925850998187,-0.00034665554786399,0.00034630008414463,176.3246492986,0,176.3246492986,0
0.11496402242981,0.28457128185934,0.075392256009072,-0.00017151166722372,-0.0002822671590617,0.00025608166052009,178.4749498998,0,178.4749498998,0
0.11418616598812,0.28800379097125,0.072194981745542,-8.9329861878157e-05,-0.00022890847975984,0.00018878971464939,180.625250501,0,180.625250501,0
0.1133404552825,0.29057704952381,0.069819753614765,-3.5158421659664e-05,-0.00018495192510882,0.00013872156561956,182.7755511022,0,182.7755511022,0
0.11248125075796,0.29245513352142,0.068049995286553,-7.5767673864215e-07,-0.00014891945033169,0.00010156551120863,184.92585170341,0,184.92585170341,0
0.11164229259816,0.29376853619531,0.066727589463561,1.9861551539022e-05,-0.00011955897820217,7.4134276701287e-05,187.07615230461,0,187.07615230461,0
0.11084356079802,0.29462448264334,0.065734127302567,3.1087759495e-05,-9.5783364535693e-05,5.4006522692277e-05,189.22645290581,0,189.22645290581,0
0.11009344110708,0.29512362447197,0.064973488057524,3.627266223519e-05,-7.649548109353e-05,3.9167451168612e-05,191.37675350701,0,191.37675350701,0
0.10939488406934,0.29533741879028,0.06438201481842,3.7564009791299e-05,-6.0895628115608e-05,2.8265383005442e-05,193.52705410822,0,193.52705410822,0
0.10874710730744,0.29532371917264,0.063912858907655,3.6454163389628e-05,-4.8313890094216e-05,2.0286507399081e-05,195.67735470942,0,195.67735470942,0
0.10814712498401,0.29512924042464,0.063531671564341,3.396341496258e-05,-3.8192747499051e-05,1.4471974741885e-05,197.82765531062,0,197.82765531062,0
0.10759078035723,0.29479160956549,0.063213374407659,3.077539639008e-05,-3.007082883876e-05,1.0255013403307e-05,199.97795591182,0,199.97795591182,0
0.10707398765408,0.29433961679352,0.062940255522801,2.7336738372373e-05,-2.3589556862217e-05,7.2273197535349e-06,202.12825651303,0,202.12825651303,0
0.10659181904265,0.29379844313877,0.062698693999845,2.3935313299364e-05,-1.8425073196842e-05,5.0639059245745e-06,204.27855711423,0,204.27855711423,0
0.10613919828261,0.29318889146795,0.062478788049916,2.0733922446751e-05,-1.4302021508807e-05,3.5194929680695e-06,206.42885771543,0,206.42885771543,0
0.10571202523427,0.29252619231108,0.062273950360209,1.7817952702166e-05,-1.1016660861118e-05,2.4258736248001e-06,208.57915831663,0,208.57915831663,0
0.10530662866833,0.29182249861951,0.062079511168691,1.5223951486457e-05,-8.4035995769926e-06,1.6589024137605e-06,210.72945891784,0,210.72945891784,0
0.10491978284563,0.29108749069902,0.061892192026597,1.2957241833334e-05,-6.3289622743753e-06,1.1272702198592e-06,212.87975951904,0,212.87975951904,0
0.10454869478779,0.29032886624755,0.061709718236664,1.1004115290109e-05,-4.6846718178518e-06,7.6407606490331e-07,215.03006012024,0,215.03006012024,0
0.10419124219179,0.28955243767435,0.061530587262605,9.3462712091786e-06,-3.3901419052632e-06,5.2249358893577e-07,217.18036072144,0,217.18036072144,0
0.10384513977702,0.28876344003553,0.06135368600919,7.9485494722637e-06,-2.368393354048e-06,3.6447938121476e-07,219.33066132265,0,219.33066132265,0
0.10350859590319,0.2879657825394,0.061178326470045,6.7773200032847e-06,-1.5614463022022e-06,2.6408382292768e-07,221.48096192385,0,221.48096192385,0
0.10318020923131,0.28716244079659,0.061004090618371,5.8022311250888e-06,-9.2519081527385e-07,2.0336843150722e-07,223.63126252505,0,223.63126252505,0
0.10285881625827,0.28635576464034,0.060830727473416,4.9949702927446e-06,-4.2436739927764e-07,1.6952644468612e-07,225.78156312625,0,225.78156312625,0
0.10254345572769,0.28554760673589,0.060658099125522,4.3299007532687e-06,-3.0841058213533e-08,1.5349077356348e-07,227.93186372745,0,227.93186372745,0
0.10223333690714,0.28473942531427,0.060486142496936,3.7843081861012e-06,2.778004021696e-07,1.4890577776884e-07,230.08216432866,0,230.08216432866,0
0.10192793722359,0.28393242799614,0.060314863140677,3.3409548241905e-06,5.1774643725803e-07,1.5149547486531e-07,232.23246492986,0,232.23246492986,0
0.10162658186906,0.28312749593922,0.060144257554644,2.9795156809315e-06,7.0538252259137e-07,1.5801908312465e-07,234.38276553106,0,234.38276553106,0
0.10132884064452,0.28232531728864,0.059974356718222,2.6855715214559e-06,8.5181876950464e-07,1.6652113566801e-07,236.53306613226,0,236.53306613226,0
0.10103436883232,0.2815264311431,0.059805200177447,2.4470772356295e-06,9.6579051310392e-07,1.7573199612962e-07,238.68336673347,0,238.68336673347,0
0.10074288675921,0.28073125774135,0.059636829915229,2.253950710135e-06,1.0542125770248e-06,1.8485366097771e-07,240.83366733467,0,240.83366733467,0
0.10045416790426,0.27994012364302,0.059469287072478,2.0978059468981e-06,1.1225515886139e-06,1.9341239451754e-07,242.98396793587,0,242.98396793587,0
0.10016804326655,0.27915330800224,0.059302615303211,1.9718476816027e-06,1.1750519701679e-06,2.0114805262341e-07,245.13426853707,0,245.13426853707,0
0.099884410091024,0.27837110272716,0.059136868684109,1.8706924549594e-06,1.2149624671769e-06,2.0793096094803e-07,247.28456913828,0,247.28456913828,0
0.099603083418625,0.2775935404217,0.058972054383203,1.788962559453e-06,1.2453167503006e-06,2.1377120918712e-07,249.43486973948,0,249.43486973948,0
0.099323968184006,0.27682073224929,0.058808198191022,1.7228973736555e-06,1.2681855380886e-06,2.1871025481746e-07,251.58517034068,0,251.58517034068,0
0.09904698744515,0.27605276203511,0.058645321891619,1.669435215326e-06,1.2851980790057e-06,2.2281959345047e-07,253.73547094188,0,253.73547094188,0
0.098772078840886,0.27528969218497,0.058483443597688,1.6260912036177e-06,1.2976348856328e-06,2.2618511253403e-07,255.88577154309,0,255.88577154309,0
0.098499191717873,0.27453156834323,0.058322578140309,1.5908543701726e-06,1.3065013088228e-06,2.2889694247033e-07,258.03607214429,0,258.03607214429,0
0.098228310255876,0.27377848846596,0.058162751000529,1.5621689971591e-06,1.3125576834465e-06,2.3103682549915e-07,260.18637274549,0,260.18637274549,0
0.097959411181889,0.27303050546776,0.058003978155689,1.5387145577352e-06,1.3164293783834e-06,2.3268732056726e-07,262.33667334669,0,262.33667334669,0
0.097692429450884,0.27228753813783,0.057846247221701,1.5193384654849e-06,1.3186423579132e-06,2.339329602311e-07,264.4869739479,0,264.4869739479,0
0.09742734240796,0.2715495942302,0.057689563612195,1.5032134074453e-06,1.319567717166e-06,2.3483912612857e-07,266.6372745491,0,266.6372745491,0
0.09716413112911,0.27081667680199,0.057533931260607,1.4896769345323e-06,1.3194956981446e-06,2.3546275840855e-07,268.7875751503,0,268.7875751503,0
0.096902779663187,0.27008878526681,0.057379352868295,1.4781995934121e-06,1.3186530874596e-06,2.3585280776959e-07,270.9378757515,0,270.9378757515,0
0.096643274425926,0.26936591621909,0.057225830117614,1.4683589721851e-06,1.3172169192102e-06,2.3605091465677e-07,273.08817635271,0,273.08817635271,0
0.0963856407395,0.26864816574788,0.057073385297504,1.4598395549819e-06,1.3153182096183e-06,2.3608960625931e-07,275.23847695391,0,275.23847695391,0
0.096129852565741,0.26793548391694,0.056922009633536,1.4523546112109e-06,1.3130715874923e-06,2.3600055059828e-07,277.38877755511,0,277.38877755511,0
0.095875879231118,0.26722780262178,0.056771690159609,1.4456804312426e-06,1.3105644268482e-06,2.3580964970164e-07,279.53907815631,0,279.53907815631,0
0.095623712733819,0.26652511229868,0.05662242599697,1.4396515029297e-06,1.3078606345775e-06,2.355368123505e-07,281.68937875752,0,281.68937875752,0
0.095373345810252,0.26582740266917,0.056474215911681,1.434136639815e-06,1.3050099246122e-06,2.3519842858348e-07,283.83967935872,0,283.83967935872,0
0.095124771785945,0.26513466292032,0.056327058385427,1.4290319985398e-06,1.3020509325658e-06,2.3480793386618e-07,285.98997995992,0,285.98997995992,0
0.094877984457452,0.2644468818451,0.056180951673595,1.4242554835869e-06,1.2990136545735e-06,2.3437629917194e-07,288.14028056112,0,288.14028056112,0
0.094633026841393,0.26376418373352,0.056035922652286,1.4197481185049e-06,1.2959203344967e-06,2.3391176290277e-07,290.29058116232,0,290.29058116232,0
0.094389852518876,0.2630864433603,0.05589194519629,1.4154516493659e-06,1.2927906311329e-06,2.3342246782493e-07,292.44088176353,0,292.44088176353,0
0.09414844796485,0.26241362592811,0.055749012257156,1.4113253413449e-06,1.2896384667962e-06,2.3291431794157e-07,294.59118236473,0,294.59118236473,0
0.093908808115586,0.26174571952351,0.055607121573962,1.4073380507195e-06,1.2864744245731e-06,2.3239195910259e-07,296.74148296593,0,296.74148296593,0
0.093670928067691,0.26108271219217,0.055466270824606,1.4034652633594e-06,1.2833066862131e-06,2.3185913132641e-07,298.89178356713,0,298.89178356713,0
0.093434803050383,0.26042459196854,0.055326457641911,1.3996877014705e-06,1.2801415684264e-06,2.3131883818379e-07,301.04208416834,0,301.04208416834,0
0.093200432896563,0.25977135941458,0.055187682284418,1.395990392717e-06,1.2769839699582e-06,2.3077347837597e-07,303.19238476954,0,303.19238476954,0
0.092967860034892,0.25912313353914,0.055049970138815,1.3923629729429e-06,1.2738380387179e-06,2.3022494290148e-07,305.34268537074,0,305.34268537074,0
0.092737028224301,0.25847975829698,0.054913288157517,1.3887939709879e-06,1.2707063560829e-06,2.2967488112641e-07,307.49298597194,0,307.49298597194,0
0.092507933053293,0.25784122186546,0.054777633899112,1.3852762089868e-06,1.2675910830257e-06,2.2912449318428e-07,309.64328657315,0,309.64328657315,0
0.092280570170874,0.25720751248419,0.054643004921144,1.3818040547678e-06,1.2644938733145e-06,2.2857473330989e-07,311.79358717435,0,311.79358717435,0
0.092054935280199,0.25657861846102,0.054509398784208,1.3783730903811e-06,1.2614159884168e-06,2.2802635859514e-07,313.94388777555,0,313.94388777555,0
