flux0,flux2,id,x,y,z
0.075295609486013,0.0054475896148312,0,0,0,0
0.095327163378518,0.0036096256529596,0.66889632107023,0.66889632107023,0,0
0.11534995862553,0.0023603746280304,1.3377926421405,1.3377926421405,0,0
0.13536189963634,0.0015178234741621,2.0066889632107,2.0066889632107,0,0
0.15535832837444,0.00098775503901995,2.6755852842809,2.6755852842809,0,0
0.17533959272747,0.00062602926627177,3.3444816053512,3.3444816053512,0,0
0.19530355902438,0.00038117649601955,4.0133779264214,4.0133779264214,0,0
0.21524485781272,0.00022492968486262,4.6822742474916,4.6822742474916,0,0
0.23516496456266,0.00011682465578552,5.3511705685619,5.3511705685619,0,0
0.2550615023787,4.2309959853081e-05,6.0200668896321,6.0200668896321,0,0
0.27492852695947,-7.0771116872034e-06,6.6889632107023,6.6889632107023,0,0
0.29476845585316,-4.2691505013959e-05,7.3578595317726,7.3578595317726,0,0
0.31457854573123,-6.8645883112581e-05,8.0267558528428,8.0267558528428,0,0
0.33435245302837,-8.7468123195253e-05,8.695652173913,8.695652173913,0,0
0.35409341628231,-0.00010234381453124,9.3645484949833,9.3645484949833,0,0
0.37379822630271,-0.00011443447048057,10.033444816054,10.033444816054,0,0
0.39346032717209,-0.00012449281551375,10.702341137124,10.702341137124,0,0
0.41308367520925,-0.00013341290235765,11.371237458194,11.371237458194,0,0
0.43266450338603,-0.00014152197816472,12.040133779264,12.040133779264,0,0
0.45219623308547,-0.0001490427517357,12.709030100334,12.709030100334,0,0
0.47168344013449,-0.00015622688952447,13.377926421405,13.377926421405,0,0
0.49112171064846,-0.00016316572210392,14.046822742475,14.046822742475,0,0
0.51050463287839,-0.00016992401647963,14.715719063545,14.715719063545,0,0
0.52983730531395,-0.00017657352572161,15.384615384615,15.384615384615,0,0
0.54911458000242,-0.00018313874288616,16.053511705686,16.053511705686,0,0
0.56833040045264,-0.00018963752365416,16.722408026756,16.722408026756,0,0
0.58749029154219,-0.00019609131960297,17.391304347826,17.391304347826,0,0
0.60658828563998,-0.0002025055397106,18.060200668896,18.060200668896,0,0
0.62561886815448,-0.00020888424081488,18.729096989967,18.729096989967,0,0
0.6445878945325,-0.00021523486289807,19.397993311037,19.397993311037,0,0
0.66348849351554,-0.00022155720095526,20.066889632107,20.066889632107,0,0
0.68231587689419,-0.00022785140414861,20.735785953177,20.735785953177,0,0
0.70107613541583,-0.00023412103979432,21.404682274247,21.404682274247,0,0
0.71976141203965,-0.00024036407378964,22.073578595318,22.073578595318,0,0
0.73836782689981,-0.00024657972800464,22.742474916388,22.742474916388,0,0
0.75690161147645,-0.00025277051184563,23.411371237458,23.411371237458,0,0
0.77535384273777,-0.0002589336118368,24.080267558528,24.080267558528,0,0
0.79372172825878,-0.00026506824852101,24.749163879599,24.749163879599,0,0
0.81201154655131,-0.00027117663825639,25.418060200669,25.418060200669,0,0
0.83021323048542,-0.00027725546600236,26.086956521739,26.086956521739,0,0
0.84832525097508,-0.00028330426632605,26.755852842809,26.755852842809,0,0
0.86635384089816,-0.0002893251541153,27.42474916388,27.42474916388,0,0
0.88428771317458,-0.00029531437320233,28.09364548495,28.09364548495,0,0
0.90212677442808,-0.0003012719057579,28.76254180602,28.76254180602,0,0
0.91987712044031,-0.00030719979681809,29.43143812709,29.43143812709,0,0
0.93752617073554,-0.00031309384876613,30.100334448161,30.100334448161,0,0
0.95507543616796,-0.00031895457010739,30.769230769231,30.769230769231,0,0
0.9725307853304,-0.00032478392331104,31.438127090301,31.438127090301,0,0
0.98987827346032,-0.00033057725246703,32.107023411371,32.107023411371,0,0
1.0071211799966,-0.00033633565391132,32.775919732441,32.775919732441,0,0
1.0242650577839,-0.00034206098277002,33.444816053512,33.444816053512,0,0
1.0412945295802,-0.00034774810400624,34.113712374582,34.113712374582,0,0
1.0582148032868,-0.00035339875719022,34.782608695652,34.782608695652,0,0
1.0750310291356,-0.00035901466248446,35.451505016722,35.451505016722,0,0
1.0917263320514,-0.00036459018441116,36.120401337793,36.120401337793,0,0
1.1083080034957,-0.00037012775808671,36.789297658863,36.789297658863,0,0
1.1247807060757,-0.000375628940679,37.458193979933,37.458193979933,0,0
1.1411260045044,-0.00038108757562229,38.127090301003,38.127090301003,0,0
1.157353423826,-0.00038650684391255,38.795986622074,38.795986622074,0,0
1.1734670560191,-0.00039188811211424,39.464882943144,39.464882943144,0,0
1.1894468463134,-0.00039722468278222,40.133779264214,40.133779264214,0,0
1.2053046979944,-0.00040252053111762,40.802675585284,40.802675585284,0,0
1.2210440515675,-0.00040777680610823,41.471571906355,41.471571906355,0,0
1.2366431767432,-0.00041298625076699,42.140468227425,42.140468227425,0,0
1.2521164940624,-0.00041815368093897,42.809364548495,42.809364548495,0,0
1.2674667140214,-0.00042328000181382,43.478260869565,43.478260869565,0,0
1.2826703781322,-0.00042835737927652,44.147157190635,44.147157190635,0,0
1.2977445572908,-0.00043339151427513,44.816053511706,44.816053511706,0,0
1.3126911559,-0.00043838304280097,45.484949832776,45.484949832776,0,0
1.3274849380709,-0.00044332353714137,46.153846153846,46.153846153846,0,0
1.3421457519751,-0.0004482196257415,46.822742474916,46.822742474916,0,0
1.3566746224311,-0.00045307165083207,47.491638795987,47.491638795987,0,0
1.3710444905351,-0.00045787057589561,48.160535117057,48.160535117057,0,0
1.3852781022234,-0.00046262399711263,48.829431438127,48.829431438127,0,0
1.3993755319684,-0.00046733193935238,49.498327759197,49.498327759197,0,0
1.4133078559348,-0.00047198474328647,50.167224080268,50.167224080268,0,0
