flux0_1,flux0_2,flux2_1,flux2_2,id,x,y,z
0.024146502212174,0.0056181588041812,6.6916081131548e-05,-7.8449577546649e-05,14.816842105263,14.816842105263,10.71,0
0.024121524840951,0.0055656576560916,5.2602184397682e-05,-6.3266254925907e-05,14.977894736842,14.977894736842,10.71,0
0.024097266727846,0.0055111638310533,3.7764275495453e-05,-4.785725287383e-05,15.138947368421,15.138947368421,10.71,0
0.024078403050622,0.0054417249289004,1.899627533074e-05,-3.0755655086948e-05,15.3,15.3,10.71,0
0.024059539373398,0.0053722860267474,2.2827516602667e-07,-1.3654057300067e-05,15.461052631579,15.461052631579,10.71,0
0.024035440214912,0.0053135672918887,-1.3536806148223e-05,-1.8264930210775e-06,15.622105263158,15.622105263158,10.71,0
0.024004000533941,0.0052696618638588,-2.0314175780919e-05,2.6267463478033e-06,15.783157894737,15.783157894737,10.71,0
0.023971630268867,0.0052267405091102,-2.631576992149e-05,6.2284780194853e-06,15.944210526316,15.944210526316,10.71,0
0.023933482481416,0.0051953296936529,-2.7830406260109e-05,7.1512249762662e-06,16.105263157895,16.105263157895,10.71,0
0.023894142076678,0.0051662949257913,-2.841882836777e-05,7.5209661155241e-06,16.266315789474,16.266315789474,10.71,0
0.023853209542533,0.0051396650339063,-2.793548870717e-05,7.3710863071657e-06,16.427368421053,16.427368421053,10.71,0
0.023808455897816,0.0051188068443651,-2.4879920802703e-05,5.9741162245102e-06,16.588421052632,16.588421052632,10.71,0
0.023763702253098,0.005097948654824,-2.1824352898236e-05,4.5771461418548e-06,16.749473684211,16.749473684211,10.71,0
0.023715135311535,0.0050845001702962,-1.5608496097883e-05,1.2334513671918e-06,16.910526315789,16.910526315789,10.71,0
0.023663676930768,0.0050762758989854,-6.9534127898546e-06,-3.7537789214123e-06,17.071578947368,17.071578947368,10.71,0
0.023611556488613,0.0050686668560174,2.3370219001917e-06,-9.4017995817374e-06,17.232631578947,17.232631578947,10.71,0
0.023548844692676,0.0050831453343662,2.2754540074497e-05,-2.6806229327191e-05,17.393684210526,17.393684210526,10.71,0
0.02348613289674,0.0050976238127149,4.3172058248802e-05,-4.4210659072644e-05,17.554736842105,17.554736842105,10.71,0
0.02342712324758,0.0051022572179359,6.1337640763358e-05,-6.0403482993352e-05,17.715789473684,17.715789473684,10.71,0
0.023372278513544,0.0050958149158882,7.6969795660748e-05,-7.5233250361266e-05,17.876842105263,17.876842105263,10.71,0
0.023317433779508,0.0050893726138405,9.2601950558139e-05,-9.006301772918e-05,18.037894736842,18.037894736842,10.71,0
0.023273589609376,0.005057627116686,9.9644552072083e-05,-9.5776676470971e-05,18.198947368421,18.198947368421,10.71,0
0.023237056565605,0.0050087640910787,0.00010075359288208,-9.5690254747513e-05,18.36,18.36,10.71,0
0.023206321894134,0.0049463097404915,9.727866494738e-05,-9.1179502191973e-05,18.521052631579,18.521052631579,10.71,0
0.023186013211714,0.0048598662268415,8.6258006518678e-05,-7.8765238082921e-05,18.682105263158,18.682105263158,10.71,0
0.023165704529294,0.0047734227131914,7.5237348089976e-05,-6.6350973973869e-05,18.843157894737,18.843157894737,10.71,0
0.023151175990655,0.0046717292138038,6.1237591666706e-05,-5.2832024271081e-05,19.004210526316,19.004210526316,10.71,0
0.023139800257716,0.0045617175403776,4.5612872700978e-05,-3.8710518789921e-05,19.165263157895,19.165263157895,10.71,0
0.023127974164742,0.0044526256201996,3.0611081285354e-05,-2.5324858132393e-05,19.326315789474,19.326315789474,10.71,0
0.023109577309757,0.0043569529185191,2.4697815427316e-05,-2.267518833751e-05,19.487368421053,19.487368421053,10.71,0
0.02309120289802,0.0042602266426932,1.9183064625555e-05,-2.0705516981795e-05,19.648421052632,19.648421052632,10.71,0
0.023072585468663,0.004162977715669,1.4955739854987e-05,-2.024286125459e-05,19.809473684211,19.809473684211,10.71,0
0.023053706706723,0.0040656107858321,1.1904352811947e-05,-2.107067292522e-05,19.970526315789,19.970526315789,10.71,0
0.023034827944783,0.0039682438559953,8.8529657689065e-06,-2.189848459585e-05,20.131578947368,20.131578947368,10.71,0
0.023017839222626,0.0038636620226281,4.8218907484367e-06,-2.2699999550827e-05,20.292631578947,20.292631578947,10.71,0
0.023001255508994,0.0037575341385044,5.8088258994687e-07,-2.349587949531e-05,20.453684210526,20.453684210526,10.71,0
0.022985253212448,0.0036499235284126,-4.1569246525594e-06,-2.3976387379995e-05,20.614736842105,20.614736842105,10.71,0
0.022973156494912,0.0035323529368172,-1.2231902615795e-05,-2.2338432413293e-05,20.775789473684,20.775789473684,10.71,0
0.022962323956203,0.0034106817239287,-2.1792661059093e-05,-1.9504746241749e-05,20.936842105263,20.936842105263,10.71,0
0.022955201645095,0.0032799192692934,-3.5863960021846e-05,-1.2030736671042e-05,21.097894736842,21.097894736842,10.71,0
0.022951180158402,0.0031416594257011,-5.3710070459024e-05,-6.3991504156507e-07,21.258947368421,21.258947368421,10.71,0
0.022947158671709,0.0030033995821088,-7.1556180896201e-05,1.0750906587912e-05,21.42,21.42,10.71,0
0.022936920943315,0.0028718769068797,-8.7093471679629e-05,2.0960837136384e-05,21.581052631579,21.581052631579,10.71,0
0.022926683214921,0.0027403542316505,-0.00010263076246306,3.1170767684855e-05,21.742105263158,21.742105263158,10.71,0
0.022911853237481,0.002617189497242,-0.00011536711276092,3.8781166331379e-05,21.903157894737,21.903157894737,10.71,0
0.022886351366943,0.0025133666758593,-0.00012164027552298,4.0417935223022e-05,22.064210526316,22.064210526316,10.71,0
0.022857561744143,0.0024144995788709,-0.00012649034454504,4.1048605146921e-05,22.225263157895,22.225263157895,10.71,0
0.022821454828652,0.002329207916,-0.00012921863129378,4.1627656943124e-05,22.386315789474,22.386315789474,10.71,0
0.022782377260143,0.0022494275680435,-0.00013108552310022,4.2185752963285e-05,22.547368421053,22.547368421053,10.71,0
0.022741045361367,0.0021733897357995,-0.00013226417966794,4.2502460632095e-05,22.708421052632,22.708421052632,10.71,0
0.022689193254678,0.0021148169768807,-0.00013023107178822,4.1692689327913e-05,22.869473684211,22.869473684211,10.71,0
0.022637341147988,0.0020562442179619,-0.0001281979639085,4.0882918023731e-05,23.030526315789,23.030526315789,10.71,0
0.02257666279832,0.0020147729856414,-0.00012194527188803,3.7079889992219e-05,23.191578947368,23.191578947368,10.71,0
0.022509083282452,0.0019862501741276,-0.00011245032508582,3.0862706519232e-05,23.352631578947,23.352631578947,10.71,0
0.022438549110109,0.0019622213959658,-0.00010164275747963,2.3265565088781e-05,23.513684210526,23.513684210526,10.71,0
0.022349459078918,0.0019761027920528,-7.8480198278239e-05,1.7319551305761e-06,23.674736842105,23.674736842105,10.71,0
0.022260369047727,0.0019899841881398,-5.5317639076846e-05,-1.9801654827629e-05,23.835789473684,23.835789473684,10.71,0
