flux0_1,flux0_2,flux0_3,flux2_1,flux2_2,flux2_3,id,x,y,z
58.215082842138,99.677401019784,17.908327123524,-0.37791652306671,-0.33701152607674,-0.056596770827488,20.707070707071,20.707070707071,0,0
58.406649097855,100.24318016199,18.021562056143,-0.37271152297796,-0.33657148207109,-0.05671533824188,21.212121212121,21.212121212121,0,0
58.573510996126,100.73800469965,18.120701158922,-0.36817188637758,-0.33617622328343,-0.056817208766495,21.717171717172,21.717171717172,0,0
58.715973424045,101.16196539237,18.205720536081,-0.36429193242873,-0.33582988989258,-0.056903133808975,22.222222222222,22.222222222222,0,0
58.834296670739,101.51514155695,18.276600049276,-0.36106663276717,-0.33553599283343,-0.056973756693014,22.727272727273,22.727272727273,0,0
58.928696910789,101.79760035925,18.333323158814,-0.35849169126599,-0.33529743189686,-0.057029613010832,23.232323232323,23.232323232323,0,0
58.999346605246,102.00939622841,18.375876791438,-0.35656360510705,-0.33511651024497,-0.05707113090701,23.737373737374,23.737373737374,0,0
59.046374821241,102.15057039122,18.404251234631,-0.35527971024444,-0.33499494567726,-0.057098631299761,24.242424242424,24.242424242424,0,0
59.069867471025,102.22115052459,18.418440057377,-0.35463821359204,-0.33493387888935,-0.057112328044889,24.747474747475,24.747474747475,0,0
59.06986747102,102.22115052458,18.418440057367,-0.35463821359365,-0.33493387888926,-0.057112328042912,25.252525252525,25.252525252525,0,0
59.046374821227,102.1505703912,18.404251234599,-0.35527971024972,-0.33499494567731,-0.057098631293891,25.757575757576,25.757575757576,0,0
58.999346605222,102.00939622837,18.375876791384,-0.35656360511517,-0.33511651024669,-0.057071130897338,26.262626262626,26.262626262626,0,0
58.928696910752,101.79760035921,18.333323158736,-0.35849169127608,-0.33529743190163,-0.057029612997481,26.767676767677,26.767676767677,0,0
58.83429667069,101.51514155692,18.276600049176,-0.36106663277966,-0.33553599284069,-0.056973756676312,27.272727272727,27.272727272727,0,0
58.715973423987,101.16196539233,18.205720535959,-0.36429193244398,-0.3358298899017,-0.056903133789418,27.777777777778,27.777777777778,0,0
58.573510996056,100.73800469961,18.120701158778,-0.3681718863943,-0.33617622329547,-0.05681720874424,28.282828282828,28.282828282828,0,0
58.406649097771,100.24318016195,18.021562055982,-0.37271152299565,-0.33657148208699,-0.056715338217251,28.787878787879,28.787878787879,0,0
58.215082842039,99.677401019744,17.908327123349,-0.37791652308477,-0.33701152609707,-0.05659677080131,29.292929292929,29.292929292929,0,0
57.998462176782,99.040565904328,17.781024199522,-0.38379311751421,-0.33749156376829,-0.056460646572086,29.79797979798,29.79797979798,0,0
57.756391232751,98.332563800804,17.639685278149,-0.39034795694193,-0.33800612540054,-0.056305996554181,30.30303030303,30.30303030303,0,0
57.488427584453,97.553275144227,17.484346746786,-0.39758794749784,-0.33854903096868,-0.056131742054907,30.808080808081,30.808080808081,0,0
57.194081422107,96.702573054096,17.315049652693,-0.4055200444016,-0.3391133514646,-0.055936693816014,31.313131313131,31.313131313131,0,0
56.872814632248,95.780324712739,17.131839995549,-0.4141509936789,-0.33969136237318,-0.055719550914102,31.818181818182,31.818181818182,0,0
56.524039784168,94.786392894116,16.934769047195,-0.42348700978556,-0.34027448741096,-0.055478899297989,32.323232323232,32.323232323232,0,0
56.147119019007,93.720637650452,16.723893698457,-0.43353337407649,-0.34085323003786,-0.055213209799145,32.828282828283,32.828282828283,0,0
55.741362837768,92.582918165204,16.499276833116,-0.44429393552711,-0.34141708936964,-0.054920835378172,33.333333333333,33.333333333333,0,0
55.306028784015,91.373094781853,16.260987729047,-0.45577049079573,-0.34195445595642,-0.054600007250134,33.838383838384,33.838383838384,0,0
54.840320016211,90.091031219656,16.009102486597,-0.46796201536915,-0.34245248126255,-0.054248829376755,34.343434343434,34.343434343434,0,0
54.34338376407,88.736596988852,15.743704484159,-0.4808637110083,-0.34289691244615,-0.053865270575646,34.848484848485,34.848484848485,0,0
53.814309662151,87.309670019745,15.464884860984,-0.49446582664051,-0.34327188095601,-0.053447153160466,35.353535353535,35.353535353535,0,0
53.252127952885,85.810139522012,15.17274302715,-0.5087521999394,-0.3435596291824,-0.052992136533136,35.858585858586,35.858585858586,0,0
52.655807549989,84.237909093382,14.867387200646,-0.52369845464183,-0.34374015347744,-0.052497693446871,36.363636363636,36.363636363636,0,0
52.024253951408,82.592900099554,14.548934971501,-0.53926977363514,-0.34379073360018,-0.051961075654166,36.868686868687,36.868686868687,0,0
51.356306989163,80.875055350602,14.217513892843,-0.55541814939575,-0.3436853071564,-0.051379264171377,37.373737373737,37.373737373737,0,0
50.650738401062,79.084343103549,13.873262098806,-0.57207899062771,-0.34339363155905,-0.050748897311317,37.878787878788,37.878787878788,0,0
49.906249206395,77.220761425297,13.516328949196,-0.58916693598726,-0.34288015364464,-0.050066166571479,38.383838383838,38.383838383838,0,0
49.121466864236,75.284342956036,13.146875700888,-0.60657069136826,-0.34210247573888,-0.049326666118812,38.888888888889,38.888888888889,0,0
48.29494218889,73.275160120207,12.765076205995,-0.62414666486677,-0.3410092630793,-0.048525175287387,39.393939393939,39.393939393939,0,0
47.425145991684,71.193330840065,12.371117637022,-0.64171112144214,-0.3395373760042,-0.047655344436077,39.89898989899,39.89898989899,0,0
46.510465412201,69.039024816611,11.965201239469,-0.6590305151311,-0.33760792404029,-0.046709241422178,40.40404040404,40.40404040404,0,0
45.549199894297,66.81247045406,11.547543112692,-0.67580957777285,-0.3351208179083,-0.045676697070461,40.909090909091,40.909090909091,0,0
44.539556752804,64.51396251731,11.118375020418,-0.69167664605301,-0.3319472253411,-0.044544360833241,41.414141414141,41.414141414141,0,0
43.479646265405,62.143870627584,10.6779452331,-0.7061655891677,-0.32791909751811,-0.043294338606878,41.919191919192,41.919191919192,0,0
42.367476209902,59.702648719606,10.226519405414,-0.71869355230843,-0.32281459671947,-0.041902228148293,42.424242424242,42.424242424242,0,0
41.200945749938,57.190845604448,9.7643814938406,-0.72853355016346,-0.31633778287765,-0.040334285972569,42.929292929293,42.929292929293,0,0
39.977838550856,54.609116805748,9.2918347214081,-0.7347807219148,-0.30809025114344,-0.038543342015808,43.434343434343,43.434343434343,0,0
38.695814981232,51.958237863518,8.8092025996906,-0.73631078506903,-0.29753147575965,-0.036462908681963,43.939393939394,43.939393939394,0,0
37.352403223728,49.239119327949,8.3168300221707,-0.7317288881929,-0.28392329633948,-0.033998686098595,44.444444444444,44.444444444444,0,0
35.944989079347,46.452823695601,7.8150844484187,-0.71930664752317,-0.26625212468942,-0.031016312214749,44.949494949495,44.949494949495,0,0
34.470804200746,43.600584569224,7.304357205554,-0.69690464166885,-0.24311983298353,-0.027323696576083,45.454545454545,45.454545454545,0,0
32.92691243097,40.683828348014,6.7850649425368,-0.66187701004483,-0.21259059632758,-0.022645540827833,45.959595959596,45.959595959596,0,0
31.310193850446,37.704198771731,6.2576512844287,-0.61095402725873,-0.17197576595177,-0.016586586777116,46.464646464646,46.464646464646,0,0
29.617326045494,34.663584642323,5.722588748145,-0.54009757383835,-0.11753152501219,-0.0085785991340848,46.969696969697,46.969696969697,0,0
27.844762000708,31.564151018336,5.1803809987263,-0.44432325251949,-0.04403375499911,0.0021961246441398,47.474747474747,47.474747474747,0,0
25.988703881623,28.408374102603,4.6315655455655,-0.31748145803006,0.055820012804837,0.016915123616374,47.979797979798,47.979797979798,0,0
24.045071806747,25.199079895401,4.0767170004916,-0.15198793484251,0.19225220414923,0.037275048239708,48.484848484848,48.484848484848,0,0
22.00946650223,21.939486424042,3.5164510420737,0.061507825028113,0.37958993852132,0.065721542138805,48.989898989899,48.989898989899,0,0
19.877124479172,18.63324892799,2.9514292483666,0.33453067753002,0.63793325602407,0.10578107619856,49.494949494949,49.494949494949,0,0
17.642864062226,15.28450669181,2.3823649654816,0.68128205332547,0.9955047095951,0.16254001677571,50,50,0,0
