flux0_1,flux2_1,id,x,y,z
30.173496609034,1.6740905197036,0,0,0,0
36.305330275762,0.94161413730968,0.50505050505051,0.50505050505051,0,0
42.23813499605,0.4147472407089,1.010101010101,1.010101010101,0,0
47.977732164784,0.037460613182071,1.5151515151515,1.5151515151515,0,0
53.529530084868,-0.23106301031555,2.020202020202,2.020202020202,0,0
58.898597690284,-0.4205575037379,2.5252525252525,2.5252525252525,0,0
64.089718888496,-0.5526815548174,3.030303030303,3.030303030303,0,0
69.107432960333,-0.64321033420207,3.5353535353535,3.5353535353535,0,0
73.956064691501,-0.703632723883,4.040404040404,4.040404040404,0,0
78.639747731161,-0.74231461269202,4.5454545454545,4.5454545454545,0,0
83.162441736866,-0.76534673610291,5.0505050505051,5.0505050505051,0,0
87.527946170181,-0.77716237539463,5.5555555555556,5.5555555555556,0,0
91.739910879732,-0.78098720211917,6.0606060606061,6.0606060606061,0,0
95.801844502568,-0.77916759835661,6.5656565656566,6.5656565656566,0,0
99.717121574121,-0.77340915440943,7.0707070707071,7.0707070707071,0,0
103.48898793597,-0.7649505388173,7.5757575757576,7.5757575757576,0,0
107.12056561836,-0.75469084581698,8.0808080808081,8.0808080808081,0,0
110.61485695562,-0.74328181996131,8.5858585858586,8.5858585858586,0,0
113.97474830427,-0.73119497876663,9.0909090909091,9.0909090909091,0,0
117.20301317846,-0.71877070543118,9.5959595959596,9.5959595959596,0,0
120.30231493758,-0.70625402120403,10.10101010101,10.10101010101,0,0
123.27520950225,-0.69382046694177,10.606060606061,10.606060606061,0,0
126.1241476966,-0.68159518637138,11.111111111111,11.111111111111,0,0
128.85147786643,-0.66966678833953,11.616161616162,11.616161616162,0,0
131.45944763463,-0.6580972540708,12.121212121212,12.121212121212,0,0
133.95020616962,-0.64692949483966,12.626262626263,12.626262626263,0,0
136.32580576496,-0.63619244689357,13.131313131313,13.131313131313,0,0
138.58820383324,-0.62590497809744,13.636363636364,13.636363636364,0,0
140.73926436196,-0.6160789059604,14.141414141414,14.141414141414,0,0
142.78075947342,-0.60672094641896,14.646464646465,14.646464646465,0,0
144.71437090995,-0.59783416670821,15.151515151515,15.151515151515,0,0
146.54169157305,-0.58941893465133,15.656565656566,15.656565656566,0,0
148.26422678341,-0.58147400901162,16.161616161616,16.161616161616,0,0
149.88339551313,-0.57399711624994,16.666666666667,16.666666666667,0,0
151.40053156244,-0.56698513555246,17.171717171717,17.171717171717,0,0
152.81688473887,-0.56043453077288,17.676767676768,17.676767676768,0,0
154.13362174214,-0.5543415060627,18.181818181818,18.181818181818,0,0
