flux1,id,x,y,z
1.9173487934934,88.963210702341,88.963210702341,0,0
1.9205993767165,89.632107023411,89.632107023411,0,0
1.9236525796587,90.301003344482,90.301003344482,0,0
1.9265164217878,90.969899665552,90.969899665552,0,0
1.9291591950449,91.638795986622,91.638795986622,0,0
1.9316052255419,92.307692307692,92.307692307692,0,0
1.9338611114667,92.976588628763,92.976588628763,0,0
1.9358935656642,93.645484949833,93.645484949833,0,0
1.9377301131503,94.314381270903,94.314381270903,0,0
1.9393759117415,94.983277591973,94.983277591973,0,0
1.9407961171502,95.652173913043,95.652173913043,0,0
1.9420214467894,96.321070234114,96.321070234114,0,0
1.943055603217,96.989966555184,96.989966555184,0,0
1.9438622113045,97.658862876254,97.658862876254,0,0
1.9444751656279,98.327759197324,98.327759197324,0,0
1.9448967028301,98.996655518395,98.996655518395,0,0
1.9450889475405,99.665551839465,99.665551839465,0,0
1.9450889475405,100.33444816054,100.33444816054,0,0
1.9448967028301,101.00334448161,101.00334448161,0,0
1.9444751656279,101.67224080268,101.67224080268,0,0
1.9438622113045,102.34113712375,102.34113712375,0,0
1.943055603217,103.01003344482,103.01003344482,0,0
1.9420214467894,103.67892976589,103.67892976589,0,0
1.9407961171502,104.34782608696,104.34782608696,0,0
1.9393759117415,105.01672240803,105.01672240803,0,0
1.9377301131503,105.6856187291,105.6856187291,0,0
1.9358935656642,106.35451505017,106.35451505017,0,0
1.9338611114667,107.02341137124,107.02341137124,0,0
1.9316052255419,107.69230769231,107.69230769231,0,0
1.9291591950449,108.36120401338,108.36120401338,0,0
1.9265164217878,109.03010033445,109.03010033445,0,0
1.9236525796587,109.69899665552,109.69899665552,0,0
1.9205993767165,110.36789297659,110.36789297659,0,0
1.9173487934934,111.03678929766,111.03678929766,0,0
1.9138797005757,111.70568561873,111.70568561873,0,0
1.9102222093008,112.3745819398,112.3745819398,0,0
1.9063669021887,113.04347826087,113.04347826087,0,0
1.9022958356294,113.71237458194,113.71237458194,0,0
1.8980375109573,114.38127090301,114.38127090301,0,0
1.893581140087,115.05016722408,115.05016722408,0,0
1.8889119456689,115.71906354515,115.71906354515,0,0
1.8840568100951,116.38795986622,116.38795986622,0,0
1.8790036061773,117.05685618729,117.05685618729,0,0
1.8737406946868,117.72575250836,117.72575250836,0,0
1.8682933344678,118.39464882943,118.39464882943,0,0
1.8626480947777,119.0635451505,119.0635451505,0,0
1.8567964378387,119.73244147157,119.73244147157,0,0
1.8507619986603,120.40133779264,120.40133779264,0,0
1.8445300824844,121.07023411371,121.07023411371,0,0
1.8380952078626,121.73913043478,121.73913043478,0,0
1.8314793899801,122.40802675585,122.40802675585,0,0
1.8246667135296,123.07692307692,123.07692307692,0,0
1.8176546999119,123.74581939799,123.74581939799,0,0
1.8104637527664,124.41471571906,124.41471571906,0,0
1.8030767835621,125.08361204013,125.08361204013,0,0
1.7954942548149,125.7525083612,125.7525083612,0,0
1.7877349711312,126.42140468227,126.42140468227,0,0
1.779780721865,127.09030100334,127.09030100334,0,0
1.7716348407787,127.75919732441,127.75919732441,0,0
1.7633145501496,128.42809364548,128.42809364548,0,0
1.7548005720289,129.09698996656,129.09698996656,0,0
1.7460990335523,129.76588628763,129.76588628763,0,0
1.7372255955162,130.4347826087,130.4347826087,0,0
1.7281599710974,131.10367892977,131.10367892977,0,0
1.7189109950702,131.77257525084,131.77257525084,0,0
1.709492791688,132.44147157191,132.44147157191,0,0
1.699884127205,133.11036789298,133.11036789298,0,0
1.6900964505942,133.77926421405,133.77926421405,0,0
1.6801423785331,134.44816053512,134.44816053512,0,0
1.6699997957292,135.11705685619,135.11705685619,0,0
1.6596826643776,135.78595317726,135.78595317726,0,0
1.6492021265081,136.45484949833,136.45484949833,0,0
1.6385352539789,137.1237458194,137.1237458194,0,0
1.6276984138721,137.79264214047,137.79264214047,0,0
1.6167013103879,138.46153846154,138.46153846154,0,0
1.6055202744426,139.13043478261,139.13043478261,0,0
1.5941739625045,139.79933110368,139.79933110368,0,0
1.5826706815713,140.46822742475,140.46822742475,0,0
1.570986096622,141.13712374582,141.13712374582,0,0
1.559141031046,141.80602006689,141.80602006689,0,0
1.547142438991,142.47491638796,142.47491638796,0,0
1.5349653974786,143.14381270903,143.14381270903,0,0
1.5226327676043,143.8127090301,143.8127090301,0,0
1.5101501986526,144.48160535117,144.48160535117,0,0
1.4974922605189,145.15050167224,145.15050167224,0,0
1.484683716264,145.81939799331,145.81939799331,0,0
1.4717289618338,146.48829431438,146.48829431438,0,0
1.4586021435497,147.15719063545,147.15719063545,0,0
1.4453297844066,147.82608695652,147.82608695652,0,0
1.4319150819725,148.49498327759,148.49498327759,0,0
1.4183318451333,149.16387959866,149.16387959866,0,0
1.4046082087411,149.83277591973,149.83277591973,0,0
1.3907459569955,150.5016722408,150.5016722408,0,0
1.3767194697728,151.17056856187,151.17056856187,0,0
1.3625575200752,151.83946488294,151.83946488294,0,0
1.348260035278,152.50836120401,152.50836120401,0,0
1.3338043918632,153.17725752508,153.17725752508,0,0
1.3192175068639,153.84615384615,153.84615384615,0,0
1.3044983624757,154.51505016722,154.51505016722,0,0
1.2896272184392,155.18394648829,155.18394648829,0,0
1.2746291775658,155.85284280936,155.85284280936,0,0
1.2595023473371,156.52173913043,156.52173913043,0,0
1.2442297507581,157.19063545151,157.19063545151,0,0
1.2288347218469,157.85953177258,157.85953177258,0,0
1.2133145665541,158.52842809365,158.52842809365,0,0
1.1976549447509,159.19732441472,159.19732441472,0,0
1.1818774706647,159.86622073579,159.86622073579,0,0
1.1659787244788,160.53511705686,160.53511705686,0,0
1.1499468703815,161.20401337793,161.20401337793,0,0
1.1338018552729,161.872909699,161.872909699,0,0
1.1175396117741,162.54180602007,162.54180602007,0,0
1.1011506699513,163.21070234114,163.21070234114,0,0
1.0846533651845,163.87959866221,163.87959866221,0,0
1.0680430630349,164.54849498328,164.54849498328,0,0
1.0513125153886,165.21739130435,165.21739130435,0,0
1.0344785051335,165.88628762542,165.88628762542,0,0
1.0175359134222,166.55518394649,166.55518394649,0,0
1.0004795645633,167.22408026756,167.22408026756,0,0
0.98332475107463,167.89297658863,167.89297658863,0,0
0.96606595434929,168.5618729097,168.5618729097,0,0
0.94869991666879,169.23076923077,169.23076923077,0,0
0.93124050526439,169.89966555184,169.89966555184,0,0
0.91368188826307,170.56856187291,170.56856187291,0,0
0.89602256671167,171.23745819398,171.23745819398,0,0
0.87827505046512,171.90635451505,171.90635451505,0,0
0.8604332825629,172.57525083612,172.57525083612,0,0
0.84249735915451,173.24414715719,173.24414715719,0,0
0.8244785033151,173.91304347826,173.91304347826,0,0
0.80637052270044,174.58193979933,174.58193979933,0,0
0.78817494075368,175.2508361204,175.2508361204,0,0
0.76990176690931,175.91973244147,175.91973244147,0,0
0.75154476450509,176.58862876254,176.58862876254,0,0
0.73310671263778,177.25752508361,177.25752508361,0,0
0.7145964826356,177.92642140468,177.92642140468,0,0
0.69600788578004,178.59531772575,178.59531772575,0,0
0.67734478167184,179.26421404682,179.26421404682,0,0
0.65861498131171,179.93311036789,179.93311036789,0,0
0.63981243721476,180.60200668896,180.60200668896,0,0
0.62094191115327,181.27090301003,181.27090301003,0,0
0.60201023366952,181.9397993311,181.9397993311,0,0
0.58301159266038,182.60869565217,182.60869565217,0,0
0.56395147088626,183.27759197324,183.27759197324,0,0
0.54483580023338,183.94648829431,183.94648829431,0,0
0.52565909881504,184.61538461538,184.61538461538,0,0
0.50642738668191,185.28428093645,185.28428093645,0,0
0.4871457806399,185.95317725753,185.95317725753,0,0
0.46780922436689,186.6220735786,186.6220735786,0,0
0.44842408933184,187.29096989967,187.29096989967,0,0
0.42899476244727,187.95986622074,187.95986622074,0,0
0.40951670864273,188.62876254181,188.62876254181,0,0
0.38999646310365,189.29765886288,189.29765886288,0,0
0.37043776948247,189.96655518395,189.96655518395,0,0
0.35083670981109,190.63545150502,190.63545150502,0,0
0.33119979380696,191.30434782609,191.30434782609,0,0
0.31153020977541,191.97324414716,191.97324414716,0,0
0.29182475268872,192.64214046823,192.64214046823,0,0
0.27208971647921,193.3110367893,193.3110367893,0,0
0.25232782312914,193.97993311037,193.97993311037,0,0
0.23253667619986,194.64882943144,194.64882943144,0,0
0.21272216274072,195.31772575251,195.31772575251,0,0
0.19288662837587,195.98662207358,195.98662207358,0,0
0.17302858053807,196.65551839465,196.65551839465,0,0
0.15315330786891,197.32441471572,197.32441471572,0,0
0.13326287036876,197.99331103679,197.99331103679,0,0
0.11335677408071,198.66220735786,198.66220735786,0,0
0.093439517641786,199.33110367893,199.33110367893,0,0
0.07351296675958,200,200,0,0
