flux1,flux2,flux3,id,x,y,z
0.0019324814253334,0.0032633600738623,0.00063430244298063,0,0,0,0
0.0059531747957556,0.015675900083451,0.0032800202267651,8.010101010101,8.010101010101,0,0
0.010137577808125,0.027803864775996,0.0058733600370641,16.020202020202,16.020202020202,0,0
0.014384369433174,0.039799016332772,0.0084318622452084,24.030303030303,24.030303030303,0,0
0.018647066358335,0.051714024643294,0.010967228384849,32.040404040404,32.040404040404,0,0
0.022903568013546,0.063562174389541,0.013484758049537,40.050505050505,40.050505050505,0,0
0.027142263546804,0.075341343008687,0.015985786212363,48.060606060606,48.060606060606,0,0
0.031355949101414,0.087043489225349,0.018469592276074,56.070707070707,56.070707070707,0,0
0.035539245189514,0.098658360601547,0.020934485779779,64.080808080808,64.080808080808,0,0
0.039687527279253,0.11017492794536,0.023378349820501,72.090909090909,72.090909090909,0,0
0.043796493006715,0.12158193777842,0.025798894982674,80.10101010101,80.10101010101,0,0
0.047861991417717,0.13286812689958,0.028193773349829,88.111111111111,88.111111111111,0,0
0.051879958083418,0.14402230902294,0.030560628785244,96.121212121212,96.121212121212,0,0
0.055846392299198,0.15503341352235,0.032897119324478,104.13131313131,104.13131313131,0,0
0.059757350753207,0.16589050641029,0.035200927713715,112.14141414141,112.14141414141,0,0
0.063608947534343,0.17658280475018,0.037469767015248,120.15151515152,120.15151515152,0,0
0.067397356526862,0.18709968860795,0.039701384187368,128.16161616162,128.16161616162,0,0
0.071118814667768,0.19743071202428,0.041893562832789,136.17171717172,136.17171717172,0,0
0.074769625485329,0.20756561352989,0.044044125596448,144.18181818182,144.18181818182,0,0
0.078346162698022,0.21749432638086,0.046150936402445,152.19191919192,152.19191919192,0,0
0.081844841588648,0.22720689917601,0.048211883634639,160.20202020202,160.20202020202,0,0
0.085262082333234,0.23669339408423,0.050224858550685,168.21212121212,168.21212121212,0,0
0.088594614269078,0.24594473152303,0.052187934521122,176.22222222222,176.22222222222,0,0
0.091839127506408,0.25495172301158,0.054099161808182,184.23232323232,184.23232323232,0,0
0.094992399567596,0.26370542273085,0.05595664216514,192.24242424242,192.24242424242,0,0
0.098051298586431,0.27219713640523,0.057758530721119,200.25252525253,200.25252525253,0,0
0.1010127864175,0.2804184299345,0.059503037812793,208.26262626263,208.26262626263,0,0
0.10387392165256,0.28836113776748,0.061188430761258,216.27272727273,216.27272727273,0,0
0.1066318625409,0.29601737100912,0.062813035592302,224.28282828283,224.28282828283,0,0
0.10928386981073,0.30337952525291,0.064375238698411,232.29292929293,232.29292929293,0,0
0.11182730938891,0.31044028813101,0.065873488440839,240.30303030303,240.30303030303,0,0
0.11425965501615,0.3171926465743,0.067306296690167,248.31313131313,248.31313131313,0,0
0.11657849075534,0.32362989377545,0.06867224030381,256.32323232323,256.32323232323,0,0
0.11878151339016,0.32974563584795,0.069969962539023,264.33333333333,264.33333333333,0,0
0.12086653471198,0.33553379817447,0.071198174399987,272.34343434343,272.34343434343,0,0
0.12283148369252,0.34098863143833,0.072355655917646,280.35353535354,280.35353535354,0,0
0.12467440854015,0.34610471733203,0.073441257361025,288.36363636364,288.36363636364,0,0
0.12639347863788,0.35087697393721,0.074453900378819,296.37373737374,296.37373737374,0,0
0.1279869863611,0.35530066077069,0.075392579070138,304.38383838384,304.38383838384,0,0
0.12945334877309,0.3593713834916,0.076256360983319,312.39393939394,312.39393939394,0,0
0.13079100627515,0.36308481254683,0.077044327414264,320.40404040404,320.40404040404,0,0
0.1319985751394,0.36643710661291,0.077755663258146,328.41414141414,328.41414141414,0,0
0.13307500899804,0.36942536090095,0.078389752136927,336.42424242424,336.42424242424,0,0
0.13401923888953,0.37204660790044,0.078945964363425,344.43434343434,344.43434343434,0,0
0.13483032713949,0.37429824456287,0.079423747587028,352.44444444444,352.44444444444,0,0
0.13550746829143,0.37617803488583,0.079822627341997,360.45454545455,360.45454545455,0,0
0.13604998990639,0.37768411213257,0.080142207518471,368.46464646465,368.46464646465,0,0
0.1364573532304,0.37881498068515,0.08038217075567,376.47474747475,376.47474747475,0,0
0.13672915372935,0.37956951752908,0.080542278756942,384.48484848485,384.48484848485,0,0
0.13686512149052,0.37994697336813,0.080622372526311,392.49494949495,392.49494949495,0,0
0.13686512149052,0.37994697336813,0.080622372526311,400.50505050505,400.50505050505,0,0
0.13672915372935,0.37956951752908,0.080542278756942,408.51515151515,408.51515151515,0,0
0.1364573532304,0.37881498068515,0.08038217075567,416.52525252525,416.52525252525,0,0
0.13604998990639,0.37768411213257,0.08014220751847,424.53535353535,424.53535353535,0,0
0.13550746829143,0.37617803488583,0.079822627341997,432.54545454545,432.54545454545,0,0
0.13483032713949,0.37429824456287,0.079423747587028,440.55555555556,440.55555555556,0,0
0.13401923888953,0.37204660790044,0.078945964363425,448.56565656566,448.56565656566,0,0
0.13307500899804,0.36942536090096,0.078389752136927,456.57575757576,456.57575757576,0,0
0.1319985751394,0.36643710661291,0.077755663258146,464.58585858586,464.58585858586,0,0
0.13079100627515,0.36308481254683,0.077044327414264,472.59595959596,472.59595959596,0,0
0.12945334877309,0.3593713834916,0.076256360983319,480.60606060606,480.60606060606,0,0
0.1279869863611,0.35530066077069,0.075392579070138,488.61616161616,488.61616161616,0,0
0.12639347863788,0.35087697393721,0.074453900378819,496.62626262626,496.62626262626,0,0
0.12467440854015,0.34610471733203,0.073441257361025,504.63636363636,504.63636363636,0,0
0.12283148369252,0.34098863143833,0.072355655917646,512.64646464646,512.64646464646,0,0
0.12086653471198,0.33553379817447,0.071198174399987,520.65656565657,520.65656565657,0,0
0.11878151339016,0.32974563584795,0.069969962539023,528.66666666667,528.66666666667,0,0
0.11657849075534,0.32362989377545,0.06867224030381,536.67676767677,536.67676767677,0,0
0.11425965501615,0.3171926465743,0.067306296690167,544.68686868687,544.68686868687,0,0
0.11182730938891,0.31044028813101,0.065873488440839,552.69696969697,552.69696969697,0,0
0.10928386981073,0.30337952525291,0.064375238698411,560.70707070707,560.70707070707,0,0
0.1066318625409,0.29601737100912,0.062813035592302,568.71717171717,568.71717171717,0,0
0.10387392165256,0.28836113776748,0.061188430761258,576.72727272727,576.72727272727,0,0
0.1010127864175,0.2804184299345,0.059503037812793,584.73737373737,584.73737373737,0,0
0.098051298586431,0.27219713640523,0.057758530721119,592.74747474747,592.74747474747,0,0
0.094992399567596,0.26370542273085,0.05595664216514,600.75757575758,600.75757575758,0,0
0.091839127506408,0.25495172301158,0.054099161808182,608.76767676768,608.76767676768,0,0
0.088594614269078,0.24594473152303,0.052187934521122,616.77777777778,616.77777777778,0,0
0.085262082333234,0.23669339408423,0.050224858550685,624.78787878788,624.78787878788,0,0
0.081844841588648,0.22720689917601,0.048211883634639,632.79797979798,632.79797979798,0,0
0.078346162698022,0.21749432638086,0.046150936402445,640.80808080808,640.80808080808,0,0
0.074769625485329,0.20756561352989,0.044044125596448,648.81818181818,648.81818181818,0,0
0.071118814667768,0.19743071202428,0.041893562832789,656.82828282828,656.82828282828,0,0
0.067397356526862,0.18709968860795,0.039701384187368,664.83838383838,664.83838383838,0,0
0.063608947534343,0.17658280475018,0.037469767015248,672.84848484848,672.84848484848,0,0
0.059757350753207,0.16589050641029,0.035200927713715,680.85858585859,680.85858585859,0,0
0.055846392299198,0.15503341352235,0.032897119324478,688.86868686869,688.86868686869,0,0
0.051879958083418,0.14402230902294,0.030560628785244,696.87878787879,696.87878787879,0,0
0.047861991417717,0.13286812689958,0.028193773349829,704.88888888889,704.88888888889,0,0
