flux1,flux2,flux3,id,x,y,z
0.078220280859511,0.21802660841204,0.046318223444636,739.70340681363,0,739.70340681363,0
0.078300816397251,0.21825108843063,0.04636591264946,741.85370741483,0,741.85370741483,0
0.078382846831328,0.21847973523512,0.046414487058609,744.00400801603,0,744.00400801603,0
0.078466364773821,0.21871252823275,0.046463942297269,746.15430861723,0,746.15430861723,0
0.078551371795921,0.21894947180289,0.04651427929576,748.30460921844,0,748.30460921844,0
0.078637869496628,0.21919057040234,0.046565499000844,750.45490981964,0,750.45490981964,0
0.07872585950277,0.21943582856545,0.046617602375743,752.60521042084,0,752.60521042084,0
0.078815345262462,0.21968525590302,0.046670591462109,754.75551102204,0,754.75551102204,0
0.078906373014439,0.2199389812978,0.046724493640038,756.90581162325,0,756.90581162325,0
0.078998898224719,0.22019688061795,0.046779282538448,759.05611222445,0,759.05611222445,0
0.079092922634246,0.22045895871546,0.046834959187903,761.20641282565,0,761.20641282565,0
0.079188448012003,0.22072522052026,0.046891524635467,763.35671342685,0,763.35671342685,0
0.079285476155067,0.22099567104031,0.046948979944707,765.50701402806,0,765.50701402806,0
0.07938400888867,0.22127031536169,0.047007326195681,767.65731462926,0,767.65731462926,0
0.079484060758777,0.22154919402695,0.047066572000775,769.80761523046,0,769.80761523046,0
0.079585656831369,0.22183237690066,0.047126732201405,771.95791583166,0,771.95791583166,0
0.079688763257065,0.22211976962976,0.047187786752026,774.10821643287,0,774.10821643287,0
0.079793381976942,0.22241137762007,0.047249736799826,776.25851703407,0,776.25851703407,0
0.079899514960714,0.2227072063558,0.047312583508289,778.40881763527,0,778.40881763527,0
0.080007164206907,0.2230072613995,0.047376328057096,780.55911823647,0,780.55911823647,0
0.080116331743057,0.22331154839205,0.04744097164199,782.70941883768,0,782.70941883768,0
0.080227043422523,0.22362013938053,0.047506529565205,784.85971943888,0,784.85971943888,0
0.080339302782802,0.22393304420584,0.047573003912804,787.01002004008,0,787.01002004008,0
0.080453086822601,0.22425019873198,0.047640381054182,789.16032064128,0,789.16032064128,0
0.080568397691452,0.22457160891834,0.047708662248186,791.31062124249,0,791.31062124249,0
0.080685237570122,0.22489728080139,0.04777784876806,793.46092184369,0,793.46092184369,0
0.080803608671468,0.22522722049411,0.047847941900773,795.61122244489,0,795.61122244489,0
0.080923513241527,0.22556143418504,0.047918942946166,797.76152304609,0,797.76152304609,0
0.081044988699452,0.2259000260685,0.047990874018151,799.91182364729,0,799.91182364729,0
0.081168016657695,0.22624294476852,0.048063724178185,802.0621242485,0,802.0621242485,0
0.081292585183423,0.22659015686451,0.048137486295987,804.2124248497,0,804.2124248497,0
0.081418696677866,0.2269416688366,0.04821216170876,806.3627254509,0,806.3627254509,0
0.081546353588203,0.22729748722877,0.048287751756789,808.5130260521,0,808.5130260521,0
0.081675558412569,0.22765761864389,0.048364257779701,810.66332665331,0,810.66332665331,0
0.081806313706492,0.22802206973715,0.048441681111732,812.81362725451,0,812.81362725451,0
0.081938668859183,0.22839097746481,0.048520050730061,814.96392785571,0,814.96392785571,0
0.082072583213727,0.22876422775083,0.048599342281521,817.11422845691,0,817.11422845691,0
0.08220805632033,0.22914181830325,0.048679555118637,819.26452905812,0,819.26452905812,0
0.082345091084295,0.22952375586847,0.048760690472101,821.41482965932,0,821.41482965932,0
0.082483690542971,0.22991004716391,0.048842749515643,823.56513026052,0,823.56513026052,0
0.082623857894834,0.23030069884493,0.048925733346959,825.71543086172,0,825.71543086172,0
0.082765604609952,0.23069573988004,0.049009647714066,827.86573146293,0,827.86573146293,0
0.082908968961011,0.23109527265356,0.049094513804475,830.01603206413,0,830.01603206413,0
0.083053912453733,0.23149918526101,0.049180307281046,832.16633266533,0,832.16633266533,0
0.083200439458737,0.23190748349465,0.049267028612023,834.31663326653,0,834.31663326653,0
0.083348554838913,0.23232017268338,0.049354677990876,836.46693386774,0,836.46693386774,0
0.08349826407663,0.23273725753157,0.049443255265537,838.61723446894,0,838.61723446894,0
0.083649573434951,0.23315874191118,0.049532759851707,840.76753507014,0,840.76753507014,0
0.083802510103754,0.23358468294372,0.049623202036254,842.91783567134,0,842.91783567134,0
0.083957095059977,0.2340151148232,0.049714586826151,845.06813627255,0,845.06813627255,0
0.084113306671838,0.23444994957213,0.049806893181207,847.21843687375,0,847.21843687375,0
0.084271157189853,0.2348891838936,0.049900117376655,849.36873747495,0,849.36873747495,0
0.084430661427936,0.23533281119832,0.049994254428192,851.51903807615,0,851.51903807615,0
0.084591837432056,0.23578082063257,0.050089297822306,853.66933867735,0,853.66933867735,0
0.084754707318983,0.23623319583186,0.050185239200171,855.81963927856,0,855.81963927856,0
0.084919332631468,0.23668999762998,0.050282085094402,857.96993987976,0,857.96993987976,0
0.085085736839732,0.23715116125758,0.050379815428457,860.12024048096,0,860.12024048096,0
0.085253940825818,0.23761658641698,0.050478402430618,862.27054108216,0,862.27054108216,0
0.085423997531589,0.23808621195519,0.05057782582942,864.42084168337,0,864.42084168337,0
0.085595972868,0.23855995679288,0.050678061138864,866.57114228457,0,866.57114228457,0
0.085769948934858,0.23903771432443,0.05077907911784,868.72144288577,0,868.72144288577,0
0.085946027995674,0.23951934528785,0.050880845281941,870.87174348697,0,870.87174348697,0
0.086124401168362,0.24000476153185,0.050983337311425,873.02204408818,0,873.02204408818,0
0.086305186629666,0.24049363811907,0.051086492380735,875.17234468938,0,875.17234468938,0
0.086488573072583,0.24098564594189,0.051190255093222,877.32264529058,0,877.32264529058,0
0.086674809640139,0.24148038690645,0.051294569640661,879.47294589178,0,879.47294589178,0
0.086864204976691,0.24197734991109,0.051399378221956,881.62324649299,0,881.62324649299,0
0.087057140546163,0.24247588026946,0.051504624929173,883.77354709419,0,883.77354709419,0
0.087254095001172,0.24297514046849,0.051610262735799,885.92384769539,0,885.92384769539,0
0.087455799687805,0.24347400947056,0.051716272319216,888.07414829659,0,888.07414829659,0
0.08766285224108,0.24397107789547,0.051822649454093,890.2244488978,0,890.2244488978,0
0.087876131841447,0.24446457771682,0.05192945977175,892.374749499,0,892.374749499,0
0.088096706710004,0.24495226266427,0.052036860728225,894.5250501002,0,894.5250501002,0
0.088325868122122,0.24543128371119,0.052145149867839,896.6753507014,0,896.6753507014,0
0.088565167840992,0.24589803345131,0.052254833294368,898.82565130261,0,898.82565130261,0
