flux1,flux2,flux3,id,x,y,z
0.30786086419461,0.83901523338084,0.1770762266597,200,200,0,0
0.30228613810375,0.82382236509589,0.17386972548447,203.0303030303,203.0303030303,0,0
0.29641758804981,0.80782872161054,0.17049421496825,206.06060606061,206.06060606061,0,0
0.29026091946551,0.79104984483945,0.16695297368004,209.09090909091,209.09090909091,0,0
0.2838221186842,0.77350203886538,0.16324944038769,212.12121212121,212.12121212121,0,0
0.27710744755584,0.75520235370602,0.15938721036687,215.15151515152,215.15151515152,0,0
0.27012343798705,0.73616856816636,0.15537003141425,218.18181818182,218.18181818182,0,0
0.26287688649406,0.71641917170414,0.15120179951161,221.21212121212,221.21212121212,0,0
0.25537484889294,0.69597334519533,0.14688655406598,224.24242424242,224.24242424242,0,0
0.24762463530165,0.67485094042827,0.14242847262162,227.27272727273,227.27272727273,0,0
