flux,id,x,y,z
0.9486353348186,30.769230769231,30.769230769231,0,0
0.96600019031632,31.438127090301,31.438127090301,0,0
0.9832578121589,32.107023411371,32.107023411371,0,0
1.0004114578431,32.775919732441,32.775919732441,0,0
1.0174666456001,33.444816053512,33.444816053512,0,0
1.0344080839531,34.113712374582,34.113712374582,0,0
1.0512409482411,34.782608695652,34.782608695652,0,0
1.0679703569633,35.451505016722,35.451505016722,0,0
1.0845795283741,36.120401337793,36.120401337793,0,0
1.1010757100939,36.789297658863,36.789297658863,0,0
1.1174635362462,37.458193979933,37.458193979933,0,0
1.133724672699,38.127090301003,38.127090301003,0,0
1.1498685887416,38.795986622074,38.795986622074,0,0
1.165899351476,39.464882943144,39.464882943144,0,0
1.1817970153598,40.133779264214,40.133779264214,0,0
1.1975734153992,40.802675585284,40.802675585284,0,0
1.2132319711781,41.471571906355,41.471571906355,0,0
1.2287510699403,42.140468227425,42.140468227425,0,0
1.2441450508386,42.809364548495,42.809364548495,0,0
1.2594166077388,43.478260869565,43.478260869565,0,0
1.2745424082114,44.147157190635,44.147157190635,0,0
1.2895394280958,44.816053511706,44.816053511706,0,0
1.3044095597813,45.484949832776,45.484949832776,0,0
1.3191277021656,46.153846153846,46.153846153846,0,0
1.3337135941642,46.822742474916,46.822742474916,0,0
1.3481682535123,47.491638795987,47.491638795987,0,0
1.3624647650091,48.160535117057,48.160535117057,0,0
1.3766257506325,48.829431438127,48.829431438127,0,0
1.3906512830023,49.498327759197,49.498327759197,0,0
1.404512591075,50.167224080268,50.167224080268,0,0
1.4182352932302,50.836120401338,50.836120401338,0,0
1.4318176053899,51.505016722408,51.505016722408,0,0
1.4452313946172,52.173913043478,52.173913043478,0,0
1.4585028502432,52.842809364548,52.842809364548,0,0
1.4716287749176,53.511705685619,53.511705685619,0,0
1.4845826474511,54.180602006689,54.180602006689,0,0
1.4973903197623,54.849498327759,54.849498327759,0,0
1.5100473962046,55.518394648829,55.518394648829,0,0
1.5225291154029,56.1872909699,56.1872909699,0,0
1.5348609057307,56.85618729097,56.85618729097,0,0
1.547037118288,57.52508361204,57.52508361204,0,0
1.5590348935356,58.19397993311,58.19397993311,0,0
1.5708791527554,58.862876254181,58.862876254181,0,0
1.582562942273,59.531772575251,59.531772575251,0,0
1.5940654401165,60.200668896321,60.200668896321,0,0
1.6054109796505,60.869565217391,60.869565217391,0,0
1.6165912544426,61.538461538462,61.538461538462,0,0
1.6275876092948,62.207357859532,62.207357859532,0,0
1.6384237116792,62.876254180602,62.876254180602,0,0
1.6490898580566,63.545150501672,63.545150501672,0,0
1.6595696824587,64.214046822742,64.214046822742,0,0
1.6698861114668,64.882943143813,64.882943143813,0,0
1.6800280038094,65.551839464883,65.551839464883,0,0
1.6899813982421,66.220735785953,66.220735785953,0,0
1.6997684085516,66.889632107023,66.889632107023,0,0
1.7093764189196,67.558528428094,67.558528428094,0,0
1.7187939811523,68.227424749164,68.227424749164,0,0
1.7280423275502,68.896321070234,68.896321070234,0,0
1.7371073348212,69.565217391304,69.565217391304,0,0
1.7459801687926,70.234113712375,70.234113712375,0,0
1.7546811149065,70.903010033445,70.903010033445,0,0
1.7631945134326,71.571906354515,71.571906354515,0,0
1.7715142376524,72.240802675585,72.240802675585,0,0
1.7796595642024,72.909698996656,72.909698996656,0,0
1.7876132719776,73.578595317726,73.578595317726,0,0
1.7953720274425,74.247491638796,74.247491638796,0,0
1.8029540400035,74.916387959866,74.916387959866,0,0
1.8103405063345,75.585284280936,75.585284280936,0,0
1.8175309639508,76.254180602007,76.254180602007,0,0
1.8245425002204,76.923076923077,76.923076923077,0,0
1.8313547128926,77.591973244147,77.591973244147,0,0
1.8379700803981,78.260869565217,78.260869565217,0,0
1.8444045169606,78.929765886288,78.929765886288,0,0
1.8506360088936,79.598662207358,79.598662207358,0,0
1.8566700372726,80.267558528428,80.267558528428,0,0
1.8625212958551,80.936454849498,80.936454849498,0,0
1.8681661512407,81.605351170569,81.605351170569,0,0
1.8736131406259,82.274247491639,82.274247491639,0,0
1.8788756938391,82.943143812709,82.943143812709,0,0
1.8839285537556,83.612040133779,83.612040133779,0,0
1.8887833588116,84.280936454849,84.280936454849,0,0
1.8934522353701,84.94983277592,84.94983277592,0,0
1.8979083028688,85.61872909699,85.61872909699,0,0
1.9021663376515,86.28762541806,86.28762541806,0,0
1.9062371270692,86.95652173913,86.95652173913,0,0
1.9100921717276,87.625418060201,87.625418060201,0,0
1.9137494140153,88.294314381271,88.294314381271,0,0
1.9172182707713,88.963210702341,88.963210702341,0,0
1.9204686327077,89.632107023411,89.632107023411,0,0
1.9235216278001,90.301003344482,90.301003344482,0,0
1.9263852749705,90.969899665552,90.969899665552,0,0
1.9290278683182,91.638795986622,91.638795986622,0,0
1.9314737322992,92.307692307692,92.307692307692,0,0
1.9337294646523,92.976588628763,92.976588628763,0,0
1.9357617804884,93.645484949833,93.645484949833,0,0
1.9375982029498,94.314381270903,94.314381270903,0,0
1.9392438895016,94.983277591973,94.983277591973,0,0
1.9406639982284,95.652173913043,95.652173913043,0,0
1.941889244452,96.321070234114,96.321070234114,0,0
1.9429233304783,96.989966555184,96.989966555184,0,0
1.9437298836551,97.658862876254,97.658862876254,0,0
1.9443427962511,98.327759197324,98.327759197324,0,0
1.9447643047568,98.996655518395,98.996655518395,0,0
1.9449565363798,99.665551839465,99.665551839465,0,0
1.9449565363798,100.33444816054,100.33444816054,0,0
1.9447643047568,101.00334448161,101.00334448161,0,0
1.9443427962511,101.67224080268,101.67224080268,0,0
1.9437298836551,102.34113712375,102.34113712375,0,0
1.9429233304783,103.01003344482,103.01003344482,0,0
1.941889244452,103.67892976589,103.67892976589,0,0
1.9406639982284,104.34782608696,104.34782608696,0,0
1.9392438895016,105.01672240803,105.01672240803,0,0
1.9375982029498,105.6856187291,105.6856187291,0,0
1.9357617804884,106.35451505017,106.35451505017,0,0
1.9337294646523,107.02341137124,107.02341137124,0,0
1.9314737322992,107.69230769231,107.69230769231,0,0
1.9290278683182,108.36120401338,108.36120401338,0,0
1.9263852749705,109.03010033445,109.03010033445,0,0
1.9235216278001,109.69899665552,109.69899665552,0,0
1.9204686327077,110.36789297659,110.36789297659,0,0
1.9172182707713,111.03678929766,111.03678929766,0,0
1.9137494140153,111.70568561873,111.70568561873,0,0
1.9100921717276,112.3745819398,112.3745819398,0,0
1.9062371270692,113.04347826087,113.04347826087,0,0
1.9021663376515,113.71237458194,113.71237458194,0,0
1.8979083028688,114.38127090301,114.38127090301,0,0
1.8934522353701,115.05016722408,115.05016722408,0,0
1.8887833588116,115.71906354515,115.71906354515,0,0
1.8839285537556,116.38795986622,116.38795986622,0,0
1.8788756938391,117.05685618729,117.05685618729,0,0
1.8736131406259,117.72575250836,117.72575250836,0,0
1.8681661512407,118.39464882943,118.39464882943,0,0
1.8625212958551,119.0635451505,119.0635451505,0,0
1.8566700372726,119.73244147157,119.73244147157,0,0
1.8506360088936,120.40133779264,120.40133779264,0,0
1.8444045169606,121.07023411371,121.07023411371,0,0
1.8379700803981,121.73913043478,121.73913043478,0,0
1.8313547128926,122.40802675585,122.40802675585,0,0
1.8245425002204,123.07692307692,123.07692307692,0,0
1.8175309639508,123.74581939799,123.74581939799,0,0
1.8103405063345,124.41471571906,124.41471571906,0,0
1.8029540400035,125.08361204013,125.08361204013,0,0
1.7953720274425,125.7525083612,125.7525083612,0,0
1.7876132719776,126.42140468227,126.42140468227,0,0
1.7796595642024,127.09030100334,127.09030100334,0,0
1.7715142376524,127.75919732441,127.75919732441,0,0
1.7631945134326,128.42809364548,128.42809364548,0,0
1.7546811149065,129.09698996656,129.09698996656,0,0
1.7459801687926,129.76588628763,129.76588628763,0,0
1.7371073348212,130.4347826087,130.4347826087,0,0
1.7280423275502,131.10367892977,131.10367892977,0,0
1.7187939811523,131.77257525084,131.77257525084,0,0
1.7093764189196,132.44147157191,132.44147157191,0,0
1.6997684085516,133.11036789298,133.11036789298,0,0
1.6899813982421,133.77926421405,133.77926421405,0,0
1.6800280038094,134.44816053512,134.44816053512,0,0
1.6698861114668,135.11705685619,135.11705685619,0,0
1.6595696824587,135.78595317726,135.78595317726,0,0
1.6490898580566,136.45484949833,136.45484949833,0,0
1.6384237116792,137.1237458194,137.1237458194,0,0
1.6275876092948,137.79264214047,137.79264214047,0,0
1.6165912544426,138.46153846154,138.46153846154,0,0
1.6054109796505,139.13043478261,139.13043478261,0,0
1.5940654401165,139.79933110368,139.79933110368,0,0
1.582562942273,140.46822742475,140.46822742475,0,0
1.5708791527554,141.13712374582,141.13712374582,0,0
1.5590348935356,141.80602006689,141.80602006689,0,0
1.547037118288,142.47491638796,142.47491638796,0,0
1.5348609057307,143.14381270903,143.14381270903,0,0
1.5225291154029,143.8127090301,143.8127090301,0,0
1.5100473962046,144.48160535117,144.48160535117,0,0
1.4973903197623,145.15050167224,145.15050167224,0,0
1.4845826474511,145.81939799331,145.81939799331,0,0
1.4716287749176,146.48829431438,146.48829431438,0,0
1.4585028502432,147.15719063545,147.15719063545,0,0
1.4452313946172,147.82608695652,147.82608695652,0,0
1.4318176053899,148.49498327759,148.49498327759,0,0
1.4182352932302,149.16387959866,149.16387959866,0,0
1.404512591075,149.83277591973,149.83277591973,0,0
1.3906512830023,150.5016722408,150.5016722408,0,0
1.3766257506325,151.17056856187,151.17056856187,0,0
1.3624647650091,151.83946488294,151.83946488294,0,0
1.3481682535123,152.50836120401,152.50836120401,0,0
1.3337135941642,153.17725752508,153.17725752508,0,0
1.3191277021656,153.84615384615,153.84615384615,0,0
1.3044095597813,154.51505016722,154.51505016722,0,0
1.2895394280958,155.18394648829,155.18394648829,0,0
1.2745424082114,155.85284280936,155.85284280936,0,0
1.2594166077388,156.52173913043,156.52173913043,0,0
1.2441450508386,157.19063545151,157.19063545151,0,0
1.2287510699403,157.85953177258,157.85953177258,0,0
1.2132319711781,158.52842809365,158.52842809365,0,0
1.1975734153992,159.19732441472,159.19732441472,0,0
1.1817970153598,159.86622073579,159.86622073579,0,0
1.165899351476,160.53511705686,160.53511705686,0,0
1.1498685887416,161.20401337793,161.20401337793,0,0
1.133724672699,161.872909699,161.872909699,0,0
1.1174635362462,162.54180602007,162.54180602007,0,0
1.1010757100939,163.21070234114,163.21070234114,0,0
1.0845795283741,163.87959866221,163.87959866221,0,0
1.0679703569633,164.54849498328,164.54849498328,0,0
1.0512409482411,165.21739130435,165.21739130435,0,0
1.0344080839531,165.88628762542,165.88628762542,0,0
1.0174666456001,166.55518394649,166.55518394649,0,0
1.0004114578431,167.22408026756,167.22408026756,0,0
0.9832578121589,167.89297658863,167.89297658863,0,0
0.96600019031632,168.5618729097,168.5618729097,0,0
0.9486353348186,169.23076923077,169.23076923077,0,0
0.93117711195303,169.89966555184,169.89966555184,0,0
0.91361969024356,170.56856187291,170.56856187291,0,0
0.89596157083907,171.23745819398,171.23745819398,0,0
0.87821526274292,171.90635451505,171.90635451505,0,0
0.86037470940689,172.57525083612,172.57525083612,0,0
0.84244000697393,173.24414715719,173.24414715719,0,0
0.82442237775522,173.91304347826,173.91304347826,0,0
0.80631562982805,174.58193979933,174.58193979933,0,0
0.78812128653185,175.2508361204,175.2508361204,0,0
0.76984935661977,175.91973244147,175.91973244147,0,0
0.7514936038541,176.58862876254,176.58862876254,0,0
0.73305680714241,177.25752508361,177.25752508361,0,0
0.71454783720904,177.92642140468,177.92642140468,0,0
0.69596050575677,178.59531772575,178.59531772575,0,0
0.67729867212358,179.26421404682,179.26421404682,0,0
0.6585701467785,179.93311036789,179.93311036789,0,0
0.63976888264828,180.60200668896,180.60200668896,0,0
0.62089964118107,181.27090301003,181.27090301003,0,0
0.60196925245419,181.9397993311,181.9397993311,0,0
0.58297190476013,182.60869565217,182.60869565217,0,0
0.5639130804861,183.27759197324,183.27759197324,0,0
0.54479871111452,183.94648829431,183.94648829431,0,0
0.52562331513185,184.61538461538,184.61538461538,0,0
0.50639291217896,185.28428093645,185.28428093645,0,0
0.48711261871347,185.95317725753,185.95317725753,0,0
0.46777737875744,186.6220735786,186.6220735786,0,0
0.44839356334611,187.29096989967,187.29096989967,0,0
0.4289655590934,187.95986622074,187.95986622074,0,0
0.40948883123756,188.62876254181,188.62876254181,0,0
0.38996991451916,189.29765886288,189.29765886288,0,0
0.3704125523358,189.96655518395,189.96655518395,0,0
0.3508128269861,190.63545150502,190.63545150502,0,0
0.33117724774438,191.30434782609,191.30434782609,0,0
0.31150900269894,191.97324414716,191.97324414716,0,0
0.29180488704022,192.64214046823,192.64214046823,0,0
0.27207119427213,193.3110367893,193.3110367893,0,0
0.25231064619163,193.97993311037,193.97993311037,0,0
0.2325208465232,194.64882943144,194.64882943144,0,0
0.21270768191546,195.31772575251,195.31772575251,0,0
0.19287349783291,195.98662207358,195.98662207358,0,0
0.17301680180987,196.65551839465,196.65551839465,0,0
0.15314288212797,197.32441471572,197.32441471572,0,0
0.13325379864734,197.99331103679,197.99331103679,0,0
0.11334905744469,198.66220735786,198.66220735786,0,0
0.093433156850846,199.33110367893,199.33110367893,0,0
0.073507962446382,200,200,0,0
